6,-0.6,3.41345528994
-7,-2.0,2.68233201978
-7,-0.7,0.947687607711
-8,-0.6,0.980772129483
1,-1.0,1.17809832014
-9,-0.4,0.932023507267
-10,-2.1,3.95069718771
8,-1.8,0.987405888865
-7,-0.8,0.950756747274
5,-1.5,1.06860672663
-14,-1.0,0.986439145879
-13,-0.8,0.959942612019
-12,-1.5,1.37077858227
-12,-0.5,0.981791553217
9,-0.6,4.66505930347
-12,-1.8,2.84202345961
2,-1.7,0.933405540572
-12,-2.1,4.50350874646
-12,-1.5,1.40656792389
10,-0.9,3.6599153079
1,-0.1,1.64872296699
-12,-1.7,2.34330448923
-2,-0.7,0.941050478226
-4,-0.4,0.936777295766
-4,-0.8,0.934236428377
4,-1.2,1.51537816628
-8,-0.8,0.9539448987
-6,-1.9,2.21121649954
8,-1.2,2.04587395039
4,-1.3,1.31086701554
-13,-2.1,4.82761449074
1,-0.2,1.55806431857
-6,-0.7,0.976975660592
-13,-0.4,0.921663931597
-5,-1.9,1.99865449425
-5,-1.4,1.08051083464
-3,-0.4,0.950241627873
15,-0.9,4.93371413447
9,-0.1,6.82811152852
-2,-1.0,0.953538761525
1,-0.1,1.59140300882
-2,-1.9,1.35024105047
-8,-0.7,0.974549173418
6,-1.2,1.74133212092
-8,-1.8,2.25894132114
2,-0.1,2.27373346212
10,-2.1,0.964921759914
-1,-1.1,1.00721276797
-11,-0.4,0.941916715778
-12,-1.2,1.01852229441
-14,-0.6,0.949999607252
-5,-1.2,1.00027991363
12,-0.3,7.61465802792
6,-1.8,0.987753821791
-8,-1.3,1.08578696061
-10,-0.8,0.981893433376
-7,-1.4,1.13115660502
12,-0.5,6.47029096331
5,-1.9,0.953306571406
-13,-1.1,1.02156961623
-4,-1.3,1.04360132688
-4,-0.9,0.943867653527
14,-1.5,1.20943887476
-8,-2.0,3.01734566767
-7,-1.1,1.0263164537
6,-1.2,1.77710910699
-8,-2.0,2.99383801559
8,-1.7,1.00641672288
9,-1.4,1.46082762206
-2,-0.3,0.950540399384
8,-2.0,0.939685913834
8,-1.5,1.11101034596
-13,-1.6,1.89937728209
-14,-0.8,0.949329534602
6,-2.0,0.970900776942
8,-0.7,3.88133267719
-1,-0.5,0.957456968909
-15,-1.7,2.61932099337
-14,-1.5,1.49557043774
15,-1.3,2.30400701095
-11,-1.7,2.22543270553
2,-0.9,1.50524038504
-10,-0.5,0.947290904803
2,-0.2,2.20751562465
-8,-0.3,0.94959192225
15,-0.1,10.6873779613
-3,-1.0,0.955570795784
-3,-1.3,1.01771833762
-4,-1.1,1.01245702046
-7,-0.3,0.946922797641
